q1,q2,q3,q4,q5,q6,q7,q12,q13,q15,q18,q24
5,2,3,1,E,1.7,70.31,1,1,1,2,2
5,2,2,1,E,1.78,68.04,1,1,2,1,2
6,2,3,1,ABCDE,1.83,79.38,1,1,2,2,2
6,2,4,2,E,1.83,74.84,1,1,1,2,2
5,2,3,2,E,1.65,55.79,1,1,1,2,2
7,1,4,2,E,,,1,1,1,2,2
5,2,2,2,E,1.8,86.18,1,1,2,2,2
6,2,3,2,E,1.88,68.04,1,1,1,2,2
7,1,4,2,E,1.55,65.77,1,1,1,2,2
6,2,3,2,E,1.7,52.62,1,1,1,2,2
5,2,2,2,A   E,1.83,90.72,1,1,1,2,2
6,2,3,2,A   E,1.85,77.11,1,1,1,2,2
7,1,4,2,E,1.55,42.18,3,1,1,2,2
6,2,3,2,A   E,1.68,111.13,1,1,1,1,1
7,2,4,2,E,1.8,83.46,1,1,1,2,2
5,2,2,2,E,1.75,81.65,1,1,1,1,2
4,2,2,2,E,1.78,70.31,1,1,1,2,2
6,1,3,2,A   E,1.65,79.38,1,1,3,2,1
7,1,4,2,E,1.65,56.7,1,1,1,1,1
6,1,3,2,C E,1.7,81.65,1,1,1,2,2
6,1,4,2,E,1.63,69.4,1,1,1,2,1
4,2,2,2,E,1.68,66.68,1,1,1,2,1
5,2,2,2,E,1.78,59.42,1,1,1,2,1
6,2,3,2,E,1.68,58.97,1,1,1,2,2
7,1,4,2,E,1.57,53.07,1,1,1,2,2
6,2,3,2,E,1.83,81.65,1,1,1,2,2
7,1,4,2,E,1.7,56.7,1,1,1,2,1
6,2,3,2,E,1.88,82.1,1,1,1,2,2
5,1,2,2,A   E,1.57,57.61,1,1,1,2,2
5,1,3,2,E,1.52,46.72,1,1,1,1,2
7,1,4,1,E,1.65,79.38,1,1,1,2,2
6,2,3,2,E,1.88,82.56,1,1,1,1,2
6,1,4,2,A   E,1.73,90.72,1,1,1,2,2
5,1,2,2,A   E,1.6,65.77,1,1,1,2,1
5,1,3,2,E,1.57,76.2,1,1,1,2,2
6,1,4,2,A   E,1.63,62.6,1,1,1,2,2
6,1,3,2,A   E,1.63,62.6,2,1,1,2,2
5,1,2,2,E,1.7,47.63,1,1,1,2,2
6,2,3,2,A  D,1.78,63.5,1,1,1,2,2
7,2,4,2,DE,1.68,72.58,5,1,1,1,1
6,1,3,2,E,1.65,54.43,1,1,1,2,1
6,2,4,1,E,1.9,68.04,1,1,1,2,2
5,2,2,2,E,1.88,58.97,1,1,1,2,2
7,2,3,2,E,1.68,68.04,1,1,1,2,2
6,1,3,1,,1.5,65.77,1,1,1,1,1
6,1,3,2,A   E,1.63,45.36,1,1,1,2,1
7,2,4,2,E,1.7,81.65,1,1,1,2,2
4,1,2,1,,1.65,54.43,1,2,1,2,1
6,1,3,2,E,1.7,72.58,1,1,1,2,1
6,1,3,2,E,1.63,53.52,1,1,1,1,2
4,1,2,2,A   E,1.63,51.71,1,3,1,1,1
5,2,3,2,E,1.73,58.97,1,1,3,1,2
5,1,3,2,A   E,1.52,56.7,1,1,1,2,2
7,1,4,2,E,1.7,65.77,1,1,1,2,2
5,2,2,2,A,1.93,81.65,1,1,1,2,2
5,2,2,2,E,1.6,56.7,1,1,1,1,1
5,1,3,2,E,1.6,79.38,1,1,1,2,2
6,1,4,2,E,1.63,52.16,1,1,1,2,2
6,1,3,2,E,1.68,54.43,1,2,1,1,2
7,2,4,2,A   E,1.7,77.11,1,1,1,2,2
5,1,2,2,A,1.68,63.05,1,1,1,2,2
5,1,2,2,E,1.6,52.16,1,1,1,2,2
5,1,3,2,E,1.6,44.45,1,1,2,1,1
7,1,4,1,E,1.65,98.88,1,1,1,2,2
5,2,3,2,C,1.88,122.93,1,1,1,2,2
7,2,4,2,A   E,1.75,63.5,1,1,1,2,1
5,2,2,2,E,1.68,55.34,1,1,1,1,2
7,2,3,2,E,1.68,68.04,1,1,1,2,2
6,2,4,2,E,1.78,68.04,1,1,1,1,2
6,1,3,2,E,1.63,74.39,1,1,1,2,2
5,2,2,2,E,1.85,61.24,1,1,1,2,1
5,2,3,2,E,1.73,61.69,1,1,1,2,2
7,1,4,2,E,1.52,79.38,1,1,1,2,2
7,2,4,2,E,1.78,67.13,1,1,1,1,2
5,1,2,2,C,1.7,59.42,1,1,1,2,2
7,2,3,2,E,1.93,127.01,1,1,1,2,1
6,1,4,2,A   E,1.63,49.9,1,1,1,2,2
5,2,3,2,E,1.88,72.58,1,1,1,2,1
7,2,4,2,E,1.8,129.28,1,1,1,2,2
5,1,2,2,E,1.57,47.63,1,1,1,1,2
5,2,2,2,E,1.83,61.24,2,1,1,1,2
5,2,3,2,B  E,1.8,56.7,1,1,1,1,2
6,1,4,2,E,1.57,61.24,1,1,1,2,2
5,2,2,2,E,1.83,58.06,1,1,1,2,2
5,1,2,2,A   E,1.65,93.44,5,1,1,1,2
5,1,3,2,E,,,1,1,1,2,1
6,1,4,2,E,1.7,47.63,1,1,1,2,2
4,2,2,2,E,1.75,61.24,1,1,1,2,2
5,1,2,2,E,1.57,121.56,1,1,1,2,2
5,1,3,2,E,1.55,42.18,1,1,1,2,2
7,2,4,1,,1.68,54.43,1,1,1,2,2
7,2,4,2,E,1.85,74.84,1,1,1,2,2
6,1,3,1,E,1.52,61.24,1,1,1,2,1
5,2,2,2,A   E,1.75,56.7,1,1,1,2,2
7,2,4,2,E,1.88,151.96,1,1,1,2,2
6,2,2,2,B DE,1.7,90.72,1,1,1,2,2
6,2,3,2,E,1.83,104.33,1,1,1,2,2
7,1,4,2,E,1.57,61.24,1,1,1,1,2
5,2,2,2,E,1.78,68.04,1,1,1,2,1
6,2,4,2,C,,,3,5,7,1,1
7,1,4,2,E,1.63,63.5,1,1,1,1,1
4,1,2,2,E,1.65,86.18,1,1,1,2,1
5,2,2,2,C E,1.78,63.5,1,1,1,2,2
7,1,4,2,A   E,1.7,104.33,1,2,2,2,1
7,2,3,2,E,,,5,1,1,2,1
7,1,3,1,A,1.63,80.29,1,1,1,1,1
7,2,3,2,E,1.65,69.4,1,1,1,2,2
6,1,3,2,E,1.6,58.97,1,1,1,1,1
6,1,4,2,E,1.63,72.58,1,1,1,2,2
7,2,3,2,A   E,1.93,92.99,1,1,1,1,2
6,2,2,2,E,1.8,58.97,1,1,1,1,2
6,1,2,1,E,1.55,50.35,1,1,1,2,1
4,1,1,2,E,1.52,44,1,1,1,2,2
7,2,4,1,E,1.93,111.13,1,1,1,2,2
7,2,3,2,A,1.73,70.31,1,1,1,2,2
5,2,2,2,A   E,1.75,58.06,1,1,1,1,2
7,1,2,2,E,1.63,74.84,2,2,4,1,1
5,1,1,2,E,1.7,58.97,1,1,1,2,1
6,1,3,2,E,1.57,68.04,1,1,1,2,2
6,2,2,2,A,1.8,79.83,1,1,1,2,2
5,1,2,2,E,1.68,54.43,1,1,1,2,2
4,1,1,2,E,1.52,49.9,1,1,1,2,2
7,2,4,2,E,1.85,122.47,1,1,1,2,2
6,1,3,2,A,1.6,58.97,1,1,1,2,2
6,2,2,2,E,1.73,77.11,1,1,1,2,2
5,1,2,2,E,1.63,65.77,1,1,1,2,2
4,2,1,2,E,1.8,79.83,1,1,1,1,1
7,2,4,1,E,1.88,180.99,1,1,1,2,2
6,1,3,2,E,1.65,66.68,1,1,1,1,2
6,2,2,1,DE,1.75,83.92,1,3,4,1,2
5,1,2,2,A,1.73,60.78,1,1,1,2,2
4,2,1,2,E,1.73,50.8,1,1,1,2,2
5,2,1,2,E,,,1,1,1,2,2
7,1,4,2,E,1.6,61.24,1,1,1,2,2
6,1,3,2,E,1.73,61.24,1,2,3,2,1
5,1,2,2,E,1.6,58.97,1,1,1,2,2
5,2,2,2,E,1.73,54.43,1,1,1,1,1
4,1,1,2,E,1.65,49.9,1,1,1,2,2
7,2,4,2,E,2.01,78.02,5,1,1,1,2
6,1,3,2,A   E,1.63,47.63,1,1,1,2,2
5,2,2,2,A   E,1.83,64.41,1,4,1,2,2
6,2,3,2,E,1.78,56.7,1,1,1,2,2
5,1,2,2,A,1.6,56.7,1,1,1,1,2
6,1,2,2,A C E,1.6,58.06,1,1,1,2,2
4,1,1,2,E,1.7,58.97,1,1,4,1,2
5,2,3,2,B  E,1.85,81.65,1,1,1,2,2
3,1,1,2,E,1.63,52.16,1,1,1,2,1
6,2,3,2,E,1.83,63.5,1,1,1,2,2
5,2,2,1,E,1.73,59.88,1,2,1,2,2
4,1,1,2,E,1.63,51.71,2,1,1,2,2
7,1,4,2,DE,1.65,77.11,1,1,1,2,2
7,1,3,2,A,1.68,56.25,1,1,1,2,1
5,1,2,2,E,1.73,58.06,5,4,1,1,1
6,2,2,2,A,1.85,75.3,1,1,1,2,2
4,1,1,2,E,1.63,88.91,1,1,1,2,2
5,2,3,2,E,1.78,62.6,1,1,1,2,2
5,2,2,2,E,1.85,70.31,1,1,1,2,2
4,2,1,2,A,1.65,98.43,1,1,1,2,2
7,2,4,2,E,1.83,117.94,1,5,1,1,2
7,1,3,2,E,1.68,78.93,1,1,1,2,2
5,2,2,2,A   E,1.73,81.65,1,1,1,2,2
5,2,2,1,B  E,1.65,49.9,1,1,1,2,2
3,1,1,1,E,1.55,65.77,1,1,1,2,2
4,1,1,2,E,,,1,1,2,2,1
6,1,4,2,A,1.6,54.43,1,1,1,2,2
6,1,3,2,E,1.75,72.58,1,1,1,2,2
6,2,2,1,A C,1.88,131.54,1,1,1,1,2
4,1,1,2,A C E,1.52,43.09,1,1,1,2,2
4,1,1,2,E,1.57,77.11,1,1,1,2,1
7,1,4,2,E,1.7,104.33,1,1,1,2,2
7,2,4,2,C E,1.98,95.26,1,4,3,1,2
5,1,2,2,E,1.75,62.14,1,1,1,2,2
5,2,2,2,E,1.8,56.7,1,1,1,2,2
5,2,1,2,E,1.65,68.04,1,1,1,1,2
5,2,1,2,A,1.5,54.43,1,1,1,2,2
7,2,4,2,E,1.8,63.5,1,1,1,2,2
6,2,3,2,E,1.85,72.58,4,1,1,2,2
5,1,1,1,E,1.55,74.84,1,1,1,1,2
6,2,3,2,A,1.83,82.56,1,1,1,2,2
4,1,1,2,A,1.68,72.58,1,2,3,1,1
6,2,3,2,A   E,1.8,74.84,1,2,1,2,2
5,1,3,2,E,1.68,113.4,1,1,1,1,2
5,2,1,2,E,1.65,55.34,1,1,1,2,2
6,1,3,1,E,1.55,49.9,1,1,1,2,2
4,1,1,2,E,1.68,86.18,1,1,1,2,2
6,2,3,2,A   E,1.75,77.11,1,1,1,2,2
5,1,1,2,E,1.57,47.63,1,1,1,2,2
7,2,4,2,E,1.9,74.84,1,5,1,2,2
7,1,4,2,A   E,1.73,81.65,1,1,1,2,2
4,1,1,2,E,1.57,40.82,1,1,1,2,2
6,1,3,2,E,1.7,67.13,1,1,1,1,1
5,2,2,2,E,1.83,49.44,1,1,1,2,2
4,1,1,2,E,1.73,77.11,1,1,1,2,1
6,2,3,2,A   E,1.75,180.99,1,1,8,1,2
4,1,1,2,E,1.63,49.44,1,1,1,2,2
7,2,4,2,A,1.7,104.33,1,3,1,2,2
7,1,4,2,E,1.65,62.6,1,1,1,2,2
3,1,1,2,E,1.68,74.39,1,1,1,1,2
7,2,3,1,A,1.78,83.92,1,1,1,2,2
7,2,4,2,E,1.73,74.39,1,1,1,2,2
4,2,1,2,E,1.73,68.04,1,1,1,2,1
7,1,4,2,A,1.63,68.04,1,1,1,2,2
7,2,4,2,E,1.73,74.39,1,1,1,2,2
3,1,1,2,E,1.63,60.33,1,1,1,2,2
7,2,4,2,A   E,1.83,127.01,1,1,1,1,2
4,1,1,2,E,1.5,63.5,1,1,1,2,2
7,2,4,2,E,1.8,63.5,1,1,1,2,2
4,2,1,2,E,1.75,70.31,1,1,1,1,2
6,1,3,2,E,1.57,61.24,1,1,1,2,2
3,1,1,2,E,1.63,68.04,1,1,1,2,2
7,1,3,1,E,1.68,104.33,1,1,1,1,2
4,1,1,2,C,1.7,81.65,1,1,1,,1
5,2,1,2,A   E,1.68,84.37,1,1,2,1,1
7,1,4,2,E,1.68,50.8,1,1,1,2,2
6,1,4,1,A   E,1.6,65.77,1,1,1,2,2
6,1,4,2,E,1.57,59.88,1,1,1,1,1
7,1,4,2,A   E,1.63,45.36,5,1,4,1,1
7,1,4,2,E,1.73,65.77,1,1,1,2,2
5,2,1,2,E,1.73,61.24,1,1,1,1,1
6,1,3,2,E,1.6,69.85,1,1,1,2,1
4,2,1,2,E,1.78,68.04,1,1,3,2,2
6,2,3,2,E,1.73,72.58,1,1,1,2,2
6,1,3,2,E,1.6,94.35,1,1,1,2,1
5,2,3,2,E,1.8,68.04,1,1,1,2,2
5,2,2,2,A   E,1.83,72.58,1,1,2,1,1
3,1,1,2,B,1.57,65.77,1,1,1,2,2
6,1,3,1,,1.57,56.7,1,1,1,1,2
4,1,1,2,A   E,1.7,68.04,1,1,1,2,1
4,1,1,2,A   E,1.73,106.14,5,,4,1,1
7,2,3,2,E,1.7,67.13,1,1,1,1,2
4,1,2,2,E,1.7,56.7,1,1,1,2,2
5,1,2,2,E,1.6,47.63,1,1,1,1,2
4,1,2,2,A,,,1,1,1,1,2
4,2,2,1,A,1.6,104.33,1,1,1,2,1
5,1,2,2,A,1.55,81.65,1,1,1,1,2
4,1,1,2,A   E,1.7,63.05,1,1,1,1,2
5,2,2,2,E,1.83,97.52,1,1,1,2,2
6,2,3,2,C,1.7,73.94,1,1,1,2,2
5,2,2,2,E,1.78,56.7,1,1,1,2,2
4,2,1,2,AB,1.78,79.38,1,1,1,1,1
3,1,1,2,A   E,1.65,57.15,1,1,1,1,1
6,1,2,2,A,1.6,97.52,1,1,1,2,2
4,1,1,2,E,1.57,87.09,1,1,2,2,2
4,1,1,2,A,1.68,54.43,1,1,1,2,2
7,2,4,2,E,1.85,61.24,1,1,1,2,2
3,1,1,2,E,1.63,56.25,1,1,1,1,2
6,2,3,2,B,1.7,70.31,1,1,1,2,2
5,1,3,1,D,1.57,72.58,1,1,1,2,2
4,1,1,2,A   E,1.75,62.14,1,1,1,1,1
5,1,,1,,1.57,49.9,1,1,1,2,2
6,2,3,2,E,1.73,86.18,1,1,1,1,1
4,1,2,2,E,1.63,49.9,1,1,1,2,2
4,2,2,2,E,1.57,52.16,1,1,1,2,2
4,1,1,2,E,,,1,1,1,2,2
4,2,1,2,E,1.83,90.72,1,1,1,1,2
5,2,2,2,E,1.83,74.84,1,1,8,1,2
5,2,2,2,A   E,1.83,79.38,1,1,1,2,1
5,2,2,2,E,1.73,60.33,1,5,1,2,2
5,2,2,2,A   E,1.78,131.09,1,1,1,2,2
6,1,3,1,,1.57,55.34,1,1,1,2,1
3,1,1,2,A,1.8,48.54,1,1,1,2,2
4,2,2,2,E,1.7,58.97,1,1,2,2,1
4,2,1,2,ABC E,1.78,115.21,1,1,1,2,2
4,2,1,2,A   E,1.8,88.45,1,1,1,2,2
6,2,2,2,E,1.7,74.84,2,1,3,1,1
5,2,2,2,E,1.85,107.05,1,1,1,2,2
4,2,1,2,E,1.78,69.85,1,1,1,2,2
5,2,2,2,A   E,1.88,90.72,1,1,1,2,1
6,1,3,2,E,1.63,90.72,1,1,1,2,2
5,1,2,1,E,1.6,61.24,1,1,1,2,2
7,1,4,1,,,,1,1,1,2,2
7,1,4,2,E,1.63,48.08,1,1,1,2,2
3,1,1,1,,1.65,80.74,1,1,1,2,2
7,2,4,2,E,1.98,77.11,1,1,1,2,2
4,2,2,2,A,1.65,47.63,1,1,1,1,2
4,2,2,2,E,1.65,72.58,1,1,1,2,2
7,2,4,2,E,1.8,95.26,1,1,1,2,2
5,2,2,2,E,1.83,72.58,1,5,1,1,2
6,1,3,1,E,1.57,72.12,1,1,1,2,2
5,1,3,2,A   E,1.68,92.08,1,1,1,2,2
4,2,1,2,E,1.8,100.25,3,1,1,2,2
3,1,1,2,B,1.6,45.36,1,1,1,1,1
4,2,1,2,A   E,1.83,88.45,1,1,1,2,2
4,1,1,2,E,1.63,47.17,1,1,1,2,2
5,1,3,2,E,1.6,52.16,1,1,1,2,2
3,1,1,2,E,1.68,58.97,1,1,1,2,1
7,1,4,2,E,1.52,44.45,1,1,2,1,1
5,2,2,2,E,1.85,77.11,1,1,1,2,2
4,2,1,1,,1.78,144.7,1,1,1,1,2
4,2,1,2,E,1.7,72.58,1,1,1,2,2
5,1,2,2,E,1.57,68.04,1,1,1,2,1
4,2,2,2,A C,1.8,109.77,1,1,1,2,1
7,1,4,2,A   E,1.7,72.58,1,1,1,1,2
4,2,1,2,B,1.7,74.84,1,1,1,2,2
3,1,1,1,E,1.68,38.56,1,1,2,2,2
5,2,2,2,C,1.83,97.98,1,1,1,2,2
4,2,1,2,E,1.7,54.43,1,1,1,2,2
4,1,1,2,E,1.65,53.52,1,1,1,2,1
6,2,3,2,A,1.78,73.48,1,1,1,1,2
7,2,3,2,A   E,1.75,57.15,4,5,3,1,1
3,1,1,1,E,1.65,38.56,1,1,3,2,2
6,1,3,2,A   E,1.65,61.24,1,1,,2,1
4,1,1,2,A   E,1.65,86.18,1,1,1,1,1
4,1,2,2,E,1.6,54.43,1,1,1,2,2
4,2,1,2,E,1.8,49.9,1,1,1,2,2
6,1,3,2,E,1.6,61.24,1,1,1,2,2
6,1,3,1,,1.57,81.65,1,1,1,2,2
6,2,4,1,,1.63,86.18,1,1,1,2,2
5,2,3,2,E,1.75,68.04,1,1,1,2,2
5,2,2,2,A   E,1.73,58.97,1,5,1,1,2
5,1,1,2,E,1.57,53.07,1,1,1,2,1
6,2,2,1,,1.78,77.11,1,1,1,1,2
6,2,3,2,A,1.7,56.7,1,1,1,1,2
6,2,3,2,E,1.88,81.65,5,1,1,1,1
7,1,4,2,E,1.6,58.06,1,1,1,1,1
5,2,2,2,C,1.8,92.53,1,1,1,2,2
6,1,3,2,E,1.6,108.86,1,1,1,1,1
5,1,3,2,E,1.7,70.31,1,1,1,2,2
4,1,1,2,E,1.65,65.77,1,1,1,2,2
5,1,2,2,A   E,1.55,49.9,1,1,1,2,2
5,2,2,2,E,1.68,68.04,1,1,8,1,1
3,2,1,2,E,1.8,59.88,1,1,1,2,2
7,2,4,2,C,1.78,83.46,1,1,1,2,2
5,2,2,2,B,1.7,89.81,1,1,1,2,2
3,2,1,2,E,1.88,76.2,1,1,1,2,2
3,1,1,2,A C,1.57,47.63,1,1,1,1,2
6,1,2,2,A   E,1.47,49.9,5,5,5,1,1
4,2,1,2,E,1.83,65.77,1,5,3,1,2
5,1,2,2,E,1.57,54.43,1,1,1,2,2
5,1,2,1,,1.6,78.02,1,1,1,2,2
5,2,5,1,ABCDE,,,3,2,1,2,2
4,1,1,1,E,1.63,88,2,1,1,2,2
4,2,1,2,E,1.65,53.98,1,1,1,2,2
3,1,1,1,A C E,1.57,44.45,1,1,1,2,2
4,1,1,2,A   E,1.63,43.09,1,1,1,2,1
6,2,3,2,E,1.75,77.11,1,1,1,2,1
5,2,4,2,E,,,1,1,1,2,2
5,2,2,2,C E,1.88,83.92,1,1,1,1,2
5,2,2,2,B  E,1.78,68.04,1,1,1,2,2
4,1,1,2,A   E,1.65,50.35,1,1,1,2,2
4,2,2,2,E,1.75,63.5,1,1,1,2,2
4,2,1,2,E,1.8,54.43,1,1,1,2,2
5,1,2,2,E,1.65,83.92,5,1,1,2,2
5,1,2,2,E,1.73,67.59,1,1,1,2,2
6,1,3,2,E,1.65,74.84,1,1,1,2,2
6,1,3,2,E,1.68,93.9,1,1,1,2,2
4,1,1,2,A   E,1.63,89.81,1,1,1,1,1
5,2,2,2,A   E,1.75,68.04,1,1,1,2,2
4,2,1,1,A,1.73,70.76,1,1,1,1,2
4,1,2,2,E,1.5,54.43,1,1,1,1,2
5,2,2,1,D,1.8,140.62,1,1,1,1,2
7,1,4,2,A   E,1.75,50.8,1,1,1,2,1
4,1,1,2,E,1.57,58.97,1,1,1,2,2
5,2,3,2,E,1.83,52.16,1,1,1,1,2
7,2,4,1,E,,,1,1,1,2,2
6,1,3,1,E,1.52,63.5,1,1,1,2,2
4,1,2,2,E,1.57,44,1,1,1,2,2
7,1,4,1,E,1.68,72.58,1,1,1,1,1
6,1,2,2,E,1.73,51.26,1,1,1,2,2
7,1,4,1,E,1.68,69.85,5,1,1,1,2
7,2,4,2,A   E,1.88,131.54,1,1,4,1,1
4,1,1,,E,1.52,56.7,1,2,1,2,2
6,2,3,2,A C,1.78,79.38,1,1,1,2,2
7,2,4,1,A   E,1.73,86.18,1,1,1,2,2
6,2,4,2,E,1.83,68.04,1,1,1,2,2
5,2,2,2,A C,1.83,74.84,1,1,1,2,2
5,2,1,2,A,1.73,72.58,1,1,1,2,2
4,1,1,2,A,1.5,53.98,1,1,1,2,2
6,2,4,2,C E,1.88,77.11,1,1,1,1,2
7,2,3,1,C,1.88,73.03,1,1,1,1,2
7,2,4,2,A C E,1.9,122.47,1,1,1,2,2
4,1,1,2,A,1.7,90.72,1,1,1,2,2
4,1,1,2,A,,,1,1,1,2,2
6,2,3,1,A   E,1.68,72.58,1,1,2,1,2
7,2,4,2,A   E,1.75,81.65,1,1,1,2,2
5,1,3,1,A C E,1.55,102.51,1,1,1,1,2
6,1,4,1,A,1.6,68.04,1,1,1,2,2
5,2,3,2,A,1.9,83.46,1,1,1,2,2
5,1,3,2,A   E,1.63,63.05,1,1,1,1,2
5,1,3,1,E,1.73,52.16,1,1,1,2,2
7,1,4,1,,1.68,108.86,1,1,1,2,2
6,2,3,1,A,1.7,64.41,1,1,1,2,2
7,2,4,2,E,1.75,52.16,1,1,2,2,2
5,1,3,2,A C,1.68,85.28,1,1,1,2,2
7,2,4,1,C,1.78,58.97,1,1,1,2,2
5,1,2,2,E,1.65,61.24,1,1,1,2,1
5,1,3,2,E,1.65,52.16,1,1,1,1,2
7,2,4,1,D,1.73,73.03,1,1,1,2,2
5,1,2,2,E,1.68,61.24,1,1,1,2,2
6,2,3,2,A   E,1.88,117.94,1,1,1,2,2
7,1,4,2,A,1.65,58.97,1,1,1,1,1
5,2,2,2,E,,,2,1,3,2,2
6,2,3,2,A C,1.93,83.92,1,5,2,1,2
7,1,4,1,E,1.6,52.16,1,1,1,2,1
4,2,2,2,A,1.7,82.1,1,1,1,2,2
7,2,3,2,A,1.85,65.77,1,1,1,2,2
7,2,4,1,ABCDE,2.03,180.99,5,5,8,1,1
6,2,2,1,C E,1.65,66.23,1,1,1,2,2
4,2,1,2,A   E,1.73,106.6,1,1,1,1,2
5,1,1,2,C E,,,1,1,1,2,2
5,1,3,2,A   E,1.55,44.45,1,1,1,1,2
7,2,4,2,A C,1.78,100.7,1,1,1,,2
5,1,2,2,A C E,1.73,92.99,1,1,1,2,2
5,1,1,2,A,1.6,58.06,3,1,1,2,2
4,1,1,2,A C,1.57,53.07,1,1,1,2,1
6,1,3,1,A  D,1.68,56.7,1,1,1,1,2
6,1,4,1,A,1.45,38.56,1,1,1,2,2
5,1,2,2,A  D,,,,1,3,1,2
4,2,1,2,A,,,1,1,1,2,1
4,2,1,2,E,1.78,70.31,1,1,1,2,1
7,1,4,2,E,1.7,63.5,1,1,1,2,1
5,2,2,2,,,,1,1,,2,2
4,1,1,2,E,1.55,61.24,1,1,1,1,1
4,1,1,2,A,,,1,1,1,2,2
7,1,4,2,A   E,1.6,56.7,5,1,1,1,2
6,2,2,2,A   E,,,1,1,1,2,2
4,2,1,2,A   E,1.78,65.32,1,1,2,2,2
4,2,1,2,A,1.8,107.05,1,1,1,2,2
6,1,3,2,E,,,5,1,1,1,1
7,2,4,2,A  D,1.7,76.66,1,1,3,2,2
5,2,2,1,A   E,1.83,95.26,2,2,2,2,1
5,1,3,2,A C,1.52,79.38,1,1,1,1,2
7,2,4,2,A C,1.88,86.18,1,1,1,2,2
5,1,2,2,A C E,1.78,75.3,1,1,1,1,2
4,1,1,2,E,1.7,52.16,1,1,1,2,2
6,1,4,2,E,1.7,104.33,1,1,1,2,2
3,1,1,2,A C,1.65,81.65,1,1,1,2,2
4,2,1,1,,1.7,52.16,1,1,1,2,2
6,1,3,2,E,1.65,63.5,1,1,1,2,2
5,2,1,2,A,1.83,73.94,1,1,1,2,2
4,2,1,2,A   E,,,1,1,1,2,2
6,1,3,2,A   E,1.55,52.16,1,1,1,1,2
7,2,4,2,E,1.96,127.01,1,5,1,2,2
3,1,1,2,A,1.73,52.62,1,1,1,2,2
4,2,1,2,C E,1.73,80.74,1,1,8,1,2
6,1,3,2,A,1.6,63.5,1,1,1,2,2
7,1,4,2,A,1.68,91.63,1,1,1,2,2
4,2,1,2,A   E,1.65,104.33,1,1,3,2,1
6,1,4,2,A,1.7,95.26,1,1,2,2,1
6,2,3,2,E,1.78,76.66,1,1,1,2,2
4,2,1,2,E,1.65,49.9,1,1,3,2,1
3,2,1,1,A,1.78,65.77,1,1,1,2,2
6,1,3,2,A C,1.6,56.7,1,1,1,1,2
7,1,4,2,E,1.63,61.24,1,1,1,2,2
5,2,2,1,E,1.75,117.94,1,1,1,2,2
5,2,1,2,C,1.78,61.24,1,1,1,2,2
4,2,1,2,A C E,1.78,62.6,1,1,1,2,2
7,2,4,2,A,1.85,117.94,1,1,1,2,2
5,2,2,1,E,1.63,45.81,1,1,1,2,2
4,1,1,1,A   E,1.6,56.7,1,1,1,2,2
5,1,3,2,A   E,1.73,108.86,1,1,1,2,1
7,2,4,1,E,1.78,80.74,1,1,1,2,1
3,1,1,2,A,1.8,83.92,1,1,1,1,1
3,1,1,2,B,1.57,56.7,1,1,1,2,2
4,1,1,2,E,1.68,50.8,1,1,1,2,2
4,2,1,2,A   E,1.85,86.18,1,1,1,2,1
4,2,1,2,E,1.73,74.84,1,1,1,1,2
3,1,1,2,E,1.65,95.26,1,1,1,1,1
5,1,1,2,E,1.6,40.82,1,1,1,2,2
4,2,1,2,A,1.8,71.22,1,1,1,1,2
4,2,1,2,E,1.75,54.43,1,1,1,2,2
4,1,1,2,C,,,1,1,1,1,2
4,2,1,2,E,1.7,48.54,1,2,5,1,1
5,1,1,2,C,1.73,161.48,1,1,2,1,1
5,2,1,2,A C,1.8,63.5,1,1,1,2,2
6,1,4,2,A,1.57,61.24,1,1,1,2,2
5,1,2,2,A,1.65,65.77,1,1,1,1,1
7,1,3,2,E,1.68,49.9,1,1,1,2,1
7,2,3,2,E,1.75,88,1,3,1,2,1
5,1,3,2,E,1.52,45.36,1,1,1,2,1
7,1,4,1,E,1.65,61.24,1,1,1,2,2
6,1,2,2,E,1.65,45.36,1,1,1,2,1
7,2,4,2,E,1.88,86.18,1,1,1,2,2
5,2,2,2,A   E,1.78,63.5,5,1,1,1,1
6,1,3,2,E,1.63,81.65,1,1,1,2,1
5,2,1,2,E,1.65,63.5,1,1,2,1,2
6,2,3,2,A,1.83,90.72,4,1,2,2,2
6,2,3,2,A   E,1.78,99.79,1,1,1,2,1
5,1,2,2,E,1.52,52.16,1,1,2,2,1
7,2,4,2,E,1.75,74.84,1,1,1,2,2
7,2,4,2,A   E,1.83,81.65,1,1,1,2,1
4,1,2,2,E,1.68,49.9,1,1,8,2,1
4,1,1,2,E,1.6,54.43,1,1,1,2,2
5,2,3,2,A   E,1.88,79.38,5,1,1,2,1
5,2,3,2,C,1.83,80.74,1,1,6,1,1
5,2,2,2,E,1.73,59.88,1,1,1,2,2
7,1,4,2,E,1.73,92.99,1,1,1,2,1
6,2,2,2,E,1.83,70.31,1,1,1,2,2
4,2,1,2,E,1.75,69.4,1,4,1,1,2
5,1,3,2,E,1.75,73.94,1,1,1,1,2
6,1,3,2,E,1.57,56.7,1,1,4,2,2
7,2,4,2,A   E,1.65,89.36,3,1,1,1,2
6,1,4,2,A   E,1.57,56.7,1,1,1,2,2
6,1,2,2,A,1.6,76.2,1,1,1,1,2
7,2,4,2,E,1.9,77.11,1,1,1,2,2
5,1,1,1,E,1.5,50.35,1,1,3,1,1
